TF	target
GRMZM2G017087	GRMZM2G178880
GRMZM2G017087	GRMZM2G180870
GRMZM2G017087	GRMZM2G322413
GRMZM2G017087	GRMZM2G350225
GRMZM2G017087	GRMZM2G351582
GRMZM2G017087	GRMZM2G471089
GRMZM2G017087	GRMZM5G846152
GRMZM2G017087	GRMZM5G862109
GRMZM2G017087	AC182482.3_FG003
GRMZM2G017087	AC210193.4_FG002
GRMZM2G017087	AC217050.4_FG001
GRMZM2G017087	AC225147.4_FG002
GRMZM2G017087	AC233899.1_FG002
GRMZM2G017087	GRMZM2G001048
GRMZM2G017087	GRMZM2G001139
GRMZM2G017087	GRMZM2G003509
GRMZM2G017087	GRMZM2G004180
GRMZM2G017087	GRMZM2G004748
GRMZM2G017087	GRMZM2G004878
GRMZM2G017087	GRMZM2G005353
GRMZM2G017087	GRMZM2G005459
GRMZM2G017087	GRMZM2G005624
GRMZM2G017087	GRMZM2G006505
GRMZM2G017087	GRMZM2G006721
GRMZM2G017087	GRMZM2G008202
GRMZM2G017087	GRMZM2G010000
GRMZM2G017087	GRMZM2G011588
GRMZM2G017087	GRMZM2G011592
GRMZM2G017087	GRMZM2G013957
GRMZM2G017087	GRMZM2G014499
GRMZM2G017087	GRMZM2G014914
GRMZM2G017087	GRMZM2G017086
GRMZM2G017087	GRMZM2G019974
GRMZM2G017087	GRMZM2G021786
GRMZM2G017087	GRMZM2G024151
GRMZM2G017087	GRMZM2G028500
GRMZM2G017087	GRMZM2G031177
GRMZM2G017087	GRMZM2G031837
GRMZM2G017087	GRMZM2G032132
GRMZM2G017087	GRMZM2G032547
GRMZM2G017087	GRMZM2G033413
GRMZM2G017087	GRMZM2G034385
GRMZM2G017087	GRMZM2G035008
GRMZM2G017087	GRMZM2G036286
GRMZM2G017087	GRMZM2G036368
GRMZM2G017087	GRMZM2G036908
GRMZM2G017087	GRMZM2G037431
GRMZM2G017087	GRMZM2G040263
GRMZM2G017087	GRMZM2G042604
GRMZM2G017087	GRMZM2G046290
GRMZM2G017087	GRMZM2G046458
GRMZM2G017087	GRMZM2G049681
GRMZM2G017087	GRMZM2G051528
GRMZM2G017087	GRMZM2G052890
GRMZM2G017087	GRMZM2G053338
GRMZM2G017087	GRMZM2G055204
GRMZM2G017087	GRMZM2G056120
GRMZM2G017087	GRMZM2G057031
GRMZM2G017087	GRMZM2G057247
GRMZM2G017087	GRMZM2G058432
GRMZM2G017087	GRMZM2G059106
GRMZM2G017087	GRMZM2G060216
GRMZM2G017087	GRMZM2G061292
GRMZM2G017087	GRMZM2G062914
GRMZM2G017087	GRMZM2G063756
GRMZM2G017087	GRMZM2G065394
GRMZM2G017087	GRMZM2G067053
GRMZM2G017087	GRMZM2G067734
GRMZM2G017087	GRMZM2G070279
GRMZM2G017087	GRMZM2G070500
GRMZM2G017087	GRMZM2G071620
GRMZM2G017087	GRMZM2G071846
GRMZM2G017087	GRMZM2G073931
GRMZM2G017087	GRMZM2G074097
GRMZM2G017087	GRMZM2G074543
GRMZM2G017087	GRMZM2G075701
GRMZM2G017087	GRMZM2G077227
GRMZM2G017087	GRMZM2G079080
GRMZM2G017087	GRMZM2G080295
GRMZM2G017087	GRMZM2G084014
GRMZM2G017087	GRMZM2G084739
GRMZM2G017087	GRMZM2G084819
GRMZM2G017087	GRMZM2G085189
GRMZM2G017087	GRMZM2G085198
GRMZM2G017087	GRMZM2G086474
GRMZM2G017087	GRMZM2G086845
GRMZM2G017087	GRMZM2G087326
GRMZM2G017087	GRMZM2G087678
GRMZM2G017087	GRMZM2G089619
GRMZM2G017087	GRMZM2G089736
GRMZM2G017087	GRMZM2G094241
GRMZM2G017087	GRMZM2G097059
GRMZM2G017087	GRMZM2G097683
GRMZM2G017087	GRMZM2G099305
GRMZM2G017087	GRMZM2G099522
GRMZM2G017087	GRMZM2G101499
GRMZM2G017087	GRMZM2G102161
GRMZM2G017087	GRMZM2G102499
GRMZM2G017087	GRMZM2G104542
GRMZM2G017087	GRMZM2G105250
GRMZM2G017087	GRMZM2G106511
GRMZM2G017087	GRMZM2G107003
GRMZM2G017087	GRMZM2G107199
GRMZM2G017087	GRMZM2G107532
GRMZM2G017087	GRMZM2G110107
GRMZM2G017087	GRMZM2G110145
GRMZM2G017087	GRMZM2G110153
GRMZM2G017087	GRMZM2G110279
GRMZM2G017087	GRMZM2G111136
GRMZM2G017087	GRMZM2G111760
GRMZM2G017087	GRMZM2G113332
GRMZM2G017087	GRMZM2G116079
GRMZM2G017087	GRMZM2G116646
GRMZM2G017087	GRMZM2G116658
GRMZM2G017087	GRMZM2G117900
GRMZM2G017087	GRMZM2G121309
GRMZM2G017087	GRMZM2G122709
GRMZM2G017087	GRMZM2G122810
GRMZM2G017087	GRMZM2G123094
GRMZM2G017087	GRMZM2G123387
GRMZM2G017087	GRMZM2G124066
GRMZM2G017087	GRMZM2G124715
GRMZM2G017087	GRMZM2G124744
GRMZM2G017087	GRMZM2G125268
GRMZM2G017087	GRMZM2G125424
GRMZM2G017087	GRMZM2G126018
GRMZM2G017087	GRMZM2G129034
GRMZM2G017087	GRMZM2G131907
GRMZM2G017087	GRMZM2G132121
GRMZM2G017087	GRMZM2G133806
GRMZM2G017087	GRMZM2G134235
GRMZM2G017087	GRMZM2G135447
GRMZM2G017087	GRMZM2G135783
GRMZM2G017087	GRMZM2G136106
GRMZM2G017087	GRMZM2G137541
GRMZM2G017087	GRMZM2G138008
GRMZM2G017087	GRMZM2G138176
GRMZM2G017087	GRMZM2G138589
GRMZM2G017087	GRMZM2G138814
GRMZM2G017087	GRMZM2G139565
GRMZM2G017087	GRMZM2G142315
GRMZM2G017087	GRMZM2G143651
GRMZM2G017087	GRMZM2G148022
GRMZM2G017087	GRMZM2G149556
GRMZM2G017087	GRMZM2G150011
GRMZM2G017087	GRMZM2G150710
GRMZM2G017087	GRMZM2G150859
GRMZM2G017087	GRMZM2G153233
GRMZM2G017087	GRMZM2G153675
GRMZM2G017087	GRMZM2G155532
GRMZM2G017087	GRMZM2G155954
GRMZM2G017087	GRMZM2G156255
GRMZM2G017087	GRMZM2G157727
GRMZM2G017087	GRMZM2G159285
GRMZM2G017087	GRMZM2G159388
GRMZM2G017087	GRMZM2G159397
GRMZM2G017087	GRMZM2G161154
GRMZM2G017087	GRMZM2G162020
GRMZM2G017087	GRMZM2G162127
GRMZM2G017087	GRMZM2G162333
GRMZM2G017087	GRMZM2G162486
GRMZM2G017087	GRMZM2G162737
GRMZM2G017087	GRMZM2G166082
GRMZM2G017087	GRMZM2G166524
GRMZM2G017087	GRMZM2G166946
GRMZM2G017087	GRMZM2G166976
GRMZM2G017087	GRMZM2G167824
GRMZM2G017087	GRMZM2G167902
GRMZM2G017087	GRMZM2G167986
GRMZM2G017087	GRMZM2G168079
GRMZM2G017087	GRMZM2G168214
GRMZM2G017087	GRMZM2G168229
GRMZM2G017087	GRMZM2G169270
GRMZM2G017087	GRMZM2G169681
GRMZM2G017087	GRMZM2G170120
GRMZM2G017087	GRMZM2G170400
GRMZM2G017087	GRMZM2G171484
GRMZM2G017087	GRMZM2G172491
GRMZM2G017087	GRMZM2G173315
GRMZM2G017087	GRMZM2G173684
GRMZM2G017087	GRMZM2G174784
GRMZM2G017087	GRMZM2G174896
GRMZM2G017087	GRMZM2G176209
GRMZM2G017087	GRMZM2G176225
GRMZM2G017087	GRMZM2G177621
GRMZM2G017087	GRMZM2G178741
GRMZM2G017087	GRMZM2G178847
GRMZM2G017087	GRMZM2G179677
GRMZM2G017087	GRMZM2G181231
GRMZM2G017087	GRMZM2G304712
GRMZM2G017087	GRMZM2G306032
GRMZM2G017087	GRMZM2G315375
GRMZM2G017087	GRMZM2G316635
GRMZM2G017087	GRMZM2G317270
GRMZM2G017087	GRMZM2G318662
GRMZM2G017087	GRMZM2G347056
GRMZM2G017087	GRMZM2G350165
GRMZM2G017087	GRMZM2G352132
GRMZM2G017087	GRMZM2G355316
GRMZM2G017087	GRMZM2G355572
GRMZM2G017087	GRMZM2G358830
GRMZM2G017087	GRMZM2G365162
GRMZM2G017087	GRMZM2G370425
GRMZM2G017087	GRMZM2G372077
GRMZM2G017087	GRMZM2G374973
GRMZM2G017087	GRMZM2G377131
GRMZM2G017087	GRMZM2G386608
GRMZM2G017087	GRMZM2G408096
GRMZM2G017087	GRMZM2G409224
GRMZM2G017087	GRMZM2G414813
GRMZM2G017087	GRMZM2G423337
GRMZM2G017087	GRMZM2G425863
GRMZM2G017087	GRMZM2G429000
GRMZM2G017087	GRMZM2G430522
GRMZM2G017087	GRMZM2G431504
GRMZM2G017087	GRMZM2G432642
GRMZM2G017087	GRMZM2G437460
GRMZM2G017087	GRMZM2G446234
GRMZM2G017087	GRMZM2G455828
GRMZM2G017087	GRMZM2G476685
GRMZM2G017087	GRMZM2G529859
GRMZM2G017087	GRMZM2G556667
GRMZM2G017087	GRMZM5G809695
GRMZM2G017087	GRMZM5G816457
GRMZM2G017087	GRMZM5G836389
GRMZM2G017087	GRMZM5G836683
GRMZM2G017087	GRMZM5G853245
GRMZM2G017087	GRMZM5G857641
GRMZM2G017087	GRMZM5G858249
GRMZM2G017087	GRMZM5G864335
GRMZM2G017087	GRMZM5G872068
GRMZM2G017087	GRMZM5G874697
GRMZM2G017087	GRMZM5G878379
GRMZM2G017087	GRMZM5G879749
GRMZM2G017087	GRMZM5G884316
GRMZM2G017087	AC187891.3_FG006
GRMZM2G017087	AC197705.4_FG001
GRMZM2G017087	AC225193.3_FG003
GRMZM2G017087	GRMZM2G003762
GRMZM2G017087	GRMZM2G005170
GRMZM2G017087	GRMZM2G006762
GRMZM2G017087	GRMZM2G007969
GRMZM2G017087	GRMZM2G011932
GRMZM2G017087	GRMZM2G013002
GRMZM2G017087	GRMZM2G013448
GRMZM2G017087	GRMZM2G013657
GRMZM2G017087	GRMZM2G020357
GRMZM2G017087	GRMZM2G021621
GRMZM2G017087	GRMZM2G021624
GRMZM2G017087	GRMZM2G022318
GRMZM2G017087	GRMZM2G022859
GRMZM2G017087	GRMZM2G024099
GRMZM2G017087	GRMZM2G025182
GRMZM2G017087	GRMZM2G025854
GRMZM2G017087	GRMZM2G028151
GRMZM2G017087	GRMZM2G028325
GRMZM2G017087	GRMZM2G030583
GRMZM2G017087	GRMZM2G030710
GRMZM2G017087	GRMZM2G031637
GRMZM2G017087	GRMZM2G036262
GRMZM2G017087	GRMZM2G038964
GRMZM2G017087	GRMZM2G040095
GRMZM2G017087	GRMZM2G041462
GRMZM2G017087	GRMZM2G043027
GRMZM2G017087	GRMZM2G044055
GRMZM2G017087	GRMZM2G044591
GRMZM2G017087	GRMZM2G046729
GRMZM2G017087	GRMZM2G047368
GRMZM2G017087	GRMZM2G047456
GRMZM2G017087	GRMZM2G051151
GRMZM2G017087	GRMZM2G052422
GRMZM2G017087	GRMZM2G052667
GRMZM2G017087	GRMZM2G055180
GRMZM2G017087	GRMZM2G055992
GRMZM2G017087	GRMZM2G056014
GRMZM2G017087	GRMZM2G056252
GRMZM2G017087	GRMZM2G056772
GRMZM2G017087	GRMZM2G057159
GRMZM2G017087	GRMZM2G059939
GRMZM2G017087	GRMZM2G060319
GRMZM2G017087	GRMZM2G063880
GRMZM2G017087	GRMZM2G063909
GRMZM2G017087	GRMZM2G067402
GRMZM2G017087	GRMZM2G067555
GRMZM2G017087	GRMZM2G069687
GRMZM2G017087	GRMZM2G069694
GRMZM2G017087	GRMZM2G071147
GRMZM2G017087	GRMZM2G071277
GRMZM2G017087	GRMZM2G074107
GRMZM2G017087	GRMZM2G075562
GRMZM2G017087	GRMZM2G077054
GRMZM2G017087	GRMZM2G077278
GRMZM2G017087	GRMZM2G079727
GRMZM2G017087	GRMZM2G080530
GRMZM2G017087	GRMZM2G082855
GRMZM2G017087	GRMZM2G083935
GRMZM2G017087	GRMZM2G085467
GRMZM2G017087	GRMZM2G087095
GRMZM2G017087	GRMZM2G087186
GRMZM2G017087	GRMZM2G087267
GRMZM2G017087	GRMZM2G089596
GRMZM2G017087	GRMZM2G091643
GRMZM2G017087	GRMZM2G097116
GRMZM2G017087	GRMZM2G102760
GRMZM2G017087	GRMZM2G102802
GRMZM2G017087	GRMZM2G104204
GRMZM2G017087	GRMZM2G104468
GRMZM2G017087	GRMZM2G104783
GRMZM2G017087	GRMZM2G107092
GRMZM2G017087	GRMZM2G108228
GRMZM2G017087	GRMZM2G111998
GRMZM2G017087	GRMZM2G113863
GRMZM2G017087	GRMZM2G116185
GRMZM2G017087	GRMZM2G119175
GRMZM2G017087	GRMZM2G120954
GRMZM2G017087	GRMZM2G122277
GRMZM2G017087	GRMZM2G123029
GRMZM2G017087	GRMZM2G125557
GRMZM2G017087	GRMZM2G125653
GRMZM2G017087	GRMZM2G125976
GRMZM2G017087	GRMZM2G126413
GRMZM2G017087	GRMZM2G128807
GRMZM2G017087	GRMZM2G129166
GRMZM2G017087	GRMZM2G130173
GRMZM2G017087	GRMZM2G132251
GRMZM2G017087	GRMZM2G132486
GRMZM2G017087	GRMZM2G138382
GRMZM2G017087	GRMZM2G139700
GRMZM2G017087	GRMZM2G141031
GRMZM2G017087	GRMZM2G141084
GRMZM2G017087	GRMZM2G142870
GRMZM2G017087	GRMZM2G144744
GRMZM2G017087	GRMZM2G144782
GRMZM2G017087	GRMZM2G146688
GRMZM2G017087	GRMZM2G147966
GRMZM2G017087	GRMZM2G148333
GRMZM2G017087	GRMZM2G150754
GRMZM2G017087	GRMZM2G154460
GRMZM2G017087	GRMZM2G155111
GRMZM2G017087	GRMZM2G159477
GRMZM2G017087	GRMZM2G159500
GRMZM2G017087	GRMZM2G162868
GRMZM2G017087	GRMZM2G165998
GRMZM2G017087	GRMZM2G166159
GRMZM2G017087	GRMZM2G166281
GRMZM2G017087	GRMZM2G167794
GRMZM2G017087	GRMZM2G173630
GRMZM2G017087	GRMZM2G177631
GRMZM2G017087	GRMZM2G178014
GRMZM2G017087	GRMZM2G178261
GRMZM2G017087	GRMZM2G300965
GRMZM2G017087	GRMZM2G304745
GRMZM2G017087	GRMZM2G307588
GRMZM2G017087	GRMZM2G307992
GRMZM2G017087	GRMZM2G325650
GRMZM2G017087	GRMZM2G361398
GRMZM2G017087	GRMZM2G367834
GRMZM2G017087	GRMZM2G378580
GRMZM2G017087	GRMZM2G397616
GRMZM2G017087	GRMZM2G414047
GRMZM2G017087	GRMZM2G416388
GRMZM2G017087	GRMZM2G417229
GRMZM2G017087	GRMZM2G417597
GRMZM2G017087	GRMZM2G428555
GRMZM2G017087	GRMZM2G429982
GRMZM2G017087	GRMZM2G441656
GRMZM2G017087	GRMZM2G442523
GRMZM2G017087	GRMZM2G448607
GRMZM2G017087	GRMZM2G450498
GRMZM2G017087	GRMZM2G452178
GRMZM2G017087	GRMZM2G479885
GRMZM2G017087	GRMZM2G700188
GRMZM2G017087	GRMZM5G805485
GRMZM2G017087	GRMZM5G814314
GRMZM2G017087	GRMZM5G824534
GRMZM2G017087	GRMZM5G825515
GRMZM2G017087	GRMZM5G826838
GRMZM2G017087	GRMZM5G831102
GRMZM2G017087	GRMZM5G866954
GRMZM2G017087	GRMZM5G872392
GRMZM2G017087	GRMZM5G874163
GRMZM2G017087	GRMZM5G893630
GRMZM2G017087	GRMZM2G008234
GRMZM2G017087	GRMZM2G028159
GRMZM2G017087	GRMZM2G042920
GRMZM2G017087	GRMZM2G057823
GRMZM2G017087	GRMZM2G079316
GRMZM2G017087	GRMZM2G111521
GRMZM2G017087	GRMZM2G112428
GRMZM2G017087	GRMZM2G113726
GRMZM2G017087	GRMZM2G114052
GRMZM2G017087	GRMZM2G119482
GRMZM2G017087	GRMZM2G136525
GRMZM2G017087	GRMZM2G154414
GRMZM2G017087	GRMZM2G155767
GRMZM2G017087	GRMZM2G162928
GRMZM2G017087	GRMZM2G166445
GRMZM2G017087	GRMZM2G171248
GRMZM2G017087	GRMZM2G175423
GRMZM2G017087	GRMZM2G181605
GRMZM2G017087	GRMZM2G329909
GRMZM2G017087	GRMZM2G382632
GRMZM2G017087	GRMZM2G395114
GRMZM2G017087	GRMZM2G396248
GRMZM2G017087	GRMZM2G405567
GRMZM2G017087	GRMZM2G455809
GRMZM2G017087	GRMZM5G832989
GRMZM2G017087	AC196475.3_FG004
GRMZM2G017087	AC220927.3_FG007
GRMZM2G017087	AC230013.2_FG002
GRMZM2G017087	GRMZM2G000451
GRMZM2G017087	GRMZM2G000816
GRMZM2G017087	GRMZM2G003752
GRMZM2G017087	GRMZM2G004060
GRMZM2G017087	GRMZM2G004990
GRMZM2G017087	GRMZM2G006894
GRMZM2G017087	GRMZM2G007647
GRMZM2G017087	GRMZM2G010460
GRMZM2G017087	GRMZM2G013324
GRMZM2G017087	GRMZM2G016649
GRMZM2G017087	GRMZM2G016958
GRMZM2G017087	GRMZM2G017013
GRMZM2G017087	GRMZM2G019413
GRMZM2G017087	GRMZM2G020468
GRMZM2G017087	GRMZM2G020840
GRMZM2G017087	GRMZM2G021270
GRMZM2G017087	GRMZM2G021406
GRMZM2G017087	GRMZM2G022642
GRMZM2G017087	GRMZM2G023237
GRMZM2G017087	GRMZM2G025685
GRMZM2G017087	GRMZM2G028726
GRMZM2G017087	GRMZM2G029879
GRMZM2G017087	GRMZM2G032619
GRMZM2G017087	GRMZM2G033641
GRMZM2G017087	GRMZM2G034471
GRMZM2G017087	GRMZM2G035503
GRMZM2G017087	GRMZM2G041770
GRMZM2G017087	GRMZM2G045057
GRMZM2G017087	GRMZM2G047129
GRMZM2G017087	GRMZM2G047384
GRMZM2G017087	GRMZM2G047815
GRMZM2G017087	GRMZM2G051219
GRMZM2G017087	GRMZM2G051256
GRMZM2G017087	GRMZM2G052821
GRMZM2G017087	GRMZM2G054300
GRMZM2G017087	GRMZM2G054634
GRMZM2G017087	GRMZM2G055678
GRMZM2G017087	GRMZM2G056702
GRMZM2G017087	GRMZM2G058531
GRMZM2G017087	GRMZM2G059453
GRMZM2G017087	GRMZM2G060943
GRMZM2G017087	GRMZM2G060947
GRMZM2G017087	GRMZM2G061202
GRMZM2G017087	GRMZM2G061287
GRMZM2G017087	GRMZM2G062245
GRMZM2G017087	GRMZM2G064852
GRMZM2G017087	GRMZM2G065374
GRMZM2G017087	GRMZM2G066516
GRMZM2G017087	GRMZM2G067743
GRMZM2G017087	GRMZM2G069325
GRMZM2G017087	GRMZM2G071573
GRMZM2G017087	GRMZM2G071602
GRMZM2G017087	GRMZM2G072569
GRMZM2G017087	GRMZM2G077776
GRMZM2G017087	GRMZM2G078274
GRMZM2G017087	GRMZM2G079956
GRMZM2G017087	GRMZM2G080466
GRMZM2G017087	GRMZM2G081554
GRMZM2G017087	GRMZM2G083655
GRMZM2G017087	GRMZM2G086553
GRMZM2G017087	GRMZM2G086614
GRMZM2G017087	GRMZM2G086949
GRMZM2G017087	GRMZM2G087741
GRMZM2G017087	GRMZM2G090087
GRMZM2G017087	GRMZM2G091003
GRMZM2G017087	GRMZM2G097207
GRMZM2G017087	GRMZM2G097884
GRMZM2G017087	GRMZM2G097989
GRMZM2G017087	GRMZM2G098594
GRMZM2G017087	GRMZM2G098643
GRMZM2G017087	GRMZM2G099191
GRMZM2G017087	GRMZM2G099319
GRMZM2G017087	GRMZM2G099363
GRMZM2G017087	GRMZM2G106204
GRMZM2G017087	GRMZM2G106781
GRMZM2G017087	GRMZM2G106950
GRMZM2G017087	GRMZM2G107562
GRMZM2G017087	GRMZM2G111138
GRMZM2G017087	GRMZM2G111146
GRMZM2G017087	GRMZM2G111324
GRMZM2G017087	GRMZM2G112530
GRMZM2G017087	GRMZM2G113137
GRMZM2G017087	GRMZM2G113967
GRMZM2G017087	GRMZM2G114276
GRMZM2G017087	GRMZM2G114552
GRMZM2G017087	GRMZM2G114706
GRMZM2G017087	GRMZM2G116514
GRMZM2G017087	GRMZM2G118243
GRMZM2G017087	GRMZM2G121565
GRMZM2G017087	GRMZM2G121621
GRMZM2G017087	GRMZM2G123122
GRMZM2G017087	GRMZM2G123972
GRMZM2G017087	GRMZM2G124540
GRMZM2G017087	GRMZM2G125455
GRMZM2G017087	GRMZM2G125482
GRMZM2G017087	GRMZM2G126765
GRMZM2G017087	GRMZM2G127101
GRMZM2G017087	GRMZM2G127308
GRMZM2G017087	GRMZM2G127949
GRMZM2G017087	GRMZM2G130440
GRMZM2G017087	GRMZM2G133413
GRMZM2G017087	GRMZM2G134628
GRMZM2G017087	GRMZM2G137321
GRMZM2G017087	GRMZM2G138268
GRMZM2G017087	GRMZM2G138750
GRMZM2G017087	GRMZM2G140328
GRMZM2G017087	GRMZM2G142664
GRMZM2G017087	GRMZM2G142721
GRMZM2G017087	GRMZM2G147422
GRMZM2G017087	GRMZM2G148057
GRMZM2G017087	GRMZM2G153488
GRMZM2G017087	GRMZM2G154641
GRMZM2G017087	GRMZM2G155593
GRMZM2G017087	GRMZM2G158568
GRMZM2G017087	GRMZM2G160585
GRMZM2G017087	GRMZM2G163200
GRMZM2G017087	GRMZM2G166297
GRMZM2G017087	GRMZM2G166413
GRMZM2G017087	GRMZM2G168651
GRMZM2G017087	GRMZM2G169967
GRMZM2G017087	GRMZM2G170646
GRMZM2G017087	GRMZM2G171210
GRMZM2G017087	GRMZM2G171702
GRMZM2G017087	GRMZM2G171781
GRMZM2G017087	GRMZM2G172320
GRMZM2G017087	GRMZM2G172429
GRMZM2G017087	GRMZM2G176576
GRMZM2G017087	GRMZM2G176903
GRMZM2G017087	GRMZM2G177242
GRMZM2G017087	GRMZM2G178182
GRMZM2G017087	GRMZM2G178797
GRMZM2G017087	GRMZM2G179329
GRMZM2G017087	GRMZM2G179827
GRMZM2G017087	GRMZM2G180086
GRMZM2G017087	GRMZM2G180246
GRMZM2G017087	GRMZM2G314660
GRMZM2G017087	GRMZM2G341934
GRMZM2G017087	GRMZM2G348512
GRMZM2G017087	GRMZM2G350319
GRMZM2G017087	GRMZM2G353469
GRMZM2G017087	GRMZM2G354867
GRMZM2G017087	GRMZM2G357660
GRMZM2G017087	GRMZM2G363474
GRMZM2G017087	GRMZM2G368886
GRMZM2G017087	GRMZM2G372102
GRMZM2G017087	GRMZM2G374085
GRMZM2G017087	GRMZM2G375116
GRMZM2G017087	GRMZM2G378106
GRMZM2G017087	GRMZM2G379005
GRMZM2G017087	GRMZM2G386154
GRMZM2G017087	GRMZM2G393349
GRMZM2G017087	GRMZM2G402987
GRMZM2G017087	GRMZM2G405459
GRMZM2G017087	GRMZM2G416184
GRMZM2G017087	GRMZM2G416308
GRMZM2G017087	GRMZM2G422649
GRMZM2G017087	GRMZM2G425236
GRMZM2G017087	GRMZM2G427054
GRMZM2G017087	GRMZM2G441325
GRMZM2G017087	GRMZM2G445684
GRMZM2G017087	GRMZM2G455330
GRMZM2G017087	GRMZM2G463462
GRMZM2G017087	GRMZM2G475263
GRMZM2G017087	GRMZM2G479608
GRMZM2G017087	GRMZM5G809078
GRMZM2G017087	GRMZM5G826714
GRMZM2G017087	GRMZM5G831577
GRMZM2G017087	GRMZM5G860810
GRMZM2G017087	GRMZM5G864847
GRMZM2G017087	GRMZM5G887054
GRMZM2G017087	GRMZM5G898274
GRMZM2G017087	AC209206.3_FG011
GRMZM2G017087	GRMZM2G010328
GRMZM2G017087	GRMZM2G012031
GRMZM2G017087	GRMZM2G013986
GRMZM2G017087	GRMZM2G026839
GRMZM2G017087	GRMZM2G031338
GRMZM2G017087	GRMZM2G044851
GRMZM2G017087	GRMZM2G056750
GRMZM2G017087	GRMZM2G061398
GRMZM2G017087	GRMZM2G062683
GRMZM2G017087	GRMZM2G082376
GRMZM2G017087	GRMZM2G101613
GRMZM2G017087	GRMZM2G106263
GRMZM2G017087	GRMZM2G122937
GRMZM2G017087	GRMZM2G127180
GRMZM2G017087	GRMZM2G129444
GRMZM2G017087	GRMZM2G129889
GRMZM2G017087	GRMZM2G130356
GRMZM2G017087	GRMZM2G136910
GRMZM2G017087	GRMZM2G137558
GRMZM2G017087	GRMZM2G139250
GRMZM2G017087	GRMZM2G146761
GRMZM2G017087	GRMZM2G170079
GRMZM2G017087	GRMZM2G178829
GRMZM2G017087	GRMZM2G305280
GRMZM2G017087	GRMZM2G339540
GRMZM2G017087	GRMZM2G346132
GRMZM2G017087	GRMZM2G369839
GRMZM2G017087	GRMZM5G828182
GRMZM2G017087	GRMZM5G888196
GRMZM2G003927	GRMZM2G125557
GRMZM2G003927	GRMZM2G163494
GRMZM2G003927	GRMZM2G011110
GRMZM2G003927	GRMZM2G029756
GRMZM2G003927	GRMZM2G036340
GRMZM2G003927	GRMZM2G103270
GRMZM2G003927	GRMZM2G147279
GRMZM2G003927	GRMZM2G397616
GRMZM2G003927	GRMZM5G805685
GRMZM2G003927	AC198923.4_FG002
GRMZM2G003927	GRMZM2G112598
GRMZM2G003927	GRMZM2G131262
GRMZM2G003927	GRMZM2G472643
GRMZM2G003927	GRMZM5G821637
GRMZM2G003927	AC217887.3_FG004
GRMZM2G003927	GRMZM2G022904
GRMZM2G003927	GRMZM2G127031
GRMZM2G003927	GRMZM2G143723
GRMZM2G003927	GRMZM2G179677
GRMZM2G003927	AC187891.3_FG006
GRMZM2G003927	GRMZM2G013960
GRMZM2G003927	GRMZM2G020091
GRMZM2G003927	GRMZM2G034598
GRMZM2G003927	GRMZM2G040441
GRMZM2G003927	GRMZM2G064590
GRMZM2G003927	GRMZM2G079316
GRMZM2G003927	GRMZM2G080603
GRMZM2G003927	GRMZM2G087068
GRMZM2G003927	GRMZM2G093895
GRMZM2G003927	GRMZM2G105863
GRMZM2G003927	GRMZM2G152919
GRMZM2G003927	GRMZM2G175543
GRMZM2G003927	GRMZM2G181607
GRMZM2G003927	GRMZM2G369815
GRMZM2G003927	GRMZM2G427618
GRMZM2G003927	GRMZM2G441906
GRMZM2G003927	GRMZM2G442791
GRMZM2G003927	GRMZM2G467756
GRMZM2G003927	GRMZM2G476523
GRMZM2G003927	GRMZM2G110195
GRMZM2G003927	GRMZM2G316534
GRMZM2G003927	GRMZM2G373928
GRMZM2G003927	GRMZM2G444748
GRMZM2G003927	GRMZM5G893343
GRMZM2G003927	AC177946.2_FG004
GRMZM2G003927	GRMZM2G002147
GRMZM2G003927	GRMZM2G006676
GRMZM2G003927	GRMZM2G022642
GRMZM2G003927	GRMZM2G054032
GRMZM2G003927	GRMZM2G071907
GRMZM2G003927	GRMZM2G089995
GRMZM2G003927	GRMZM2G090010
GRMZM2G003927	GRMZM2G094589
GRMZM2G003927	GRMZM2G097900
GRMZM2G003927	GRMZM2G138067
GRMZM2G003927	GRMZM2G165461
GRMZM2G003927	GRMZM2G170338
GRMZM2G003927	GRMZM2G364612
GRMZM2G003927	GRMZM2G444743
GRMZM2G003927	GRMZM2G444819
GRMZM2G003927	GRMZM5G836977
GRMZM2G003927	GRMZM2G013002
GRMZM2G003927	GRMZM2G046729
GRMZM2G003927	GRMZM2G058595
GRMZM2G003927	GRMZM2G083526
GRMZM2G003927	GRMZM2G109130
GRMZM2G003927	GRMZM2G122277
GRMZM2G003927	GRMZM2G136266
GRMZM2G003927	GRMZM2G160585
GRMZM2G003927	GRMZM2G175562
GRMZM2G003927	GRMZM2G302045
GRMZM2G003927	GRMZM2G343157
GRMZM2G003927	GRMZM2G344993
GRMZM2G003927	GRMZM2G455809
GRMZM2G003927	GRMZM2G168651
GRMZM2G003927	GRMZM2G099305
GRMZM2G003927	GRMZM2G004511
GRMZM2G003927	GRMZM2G010855
GRMZM2G003927	GRMZM2G022318
GRMZM2G003927	GRMZM2G055313
GRMZM2G003927	GRMZM2G143499
GRMZM2G003927	GRMZM2G002304
GRMZM2G003927	GRMZM2G010596
GRMZM2G003927	GRMZM2G062527
GRMZM2G003927	GRMZM2G105330
GRMZM2G003927	GRMZM2G123202
GRMZM2G003927	GRMZM2G151811
